userid,score,City,Gender,Age,Objects,Balance,Products,CreditCard,Loyalty,estimated_salary,Churn
15745542,696,Рыбинск,М,24,9,,1,0,0,10883.52,0
15663492,747,Ярославль,М,49,6,202904.64,1,1,1,17298.72,1
15654067,511,Ярославль,Ж,46,1,,1,1,1,115779.48,1
15619671,743,Рыбинск,М,43,2,161807.18,2,0,1,93228.86,1
15704011,532,Ростов Великий,М,52,3,110791.97,1,1,0,148704.77,1
15857676,642,Рыбинск,Ж,33,9,,2,1,1,150475.14,0
15811207,554,Ростов Великий,Ж,54,6,108755.0,1,1,0,40914.32,1
15740127,604,Рыбинск,Ж,34,3,,2,1,0,38587.7,0
15836082,602,Ярославль,Ж,72,3,,2,1,1,171260.66,0
15651074,757,Рыбинск,Ж,55,9,117294.12,4,1,0,94187.47,1
15621282,491,Ростов Великий,М,26,4,102251.14,1,1,1,145900.89,0
15699657,850,Ярославль,М,31,4,,2,0,0,152298.28,0
15804076,521,Ярославль,М,22,5,,2,1,1,99828.45,0
15633871,726,Ярославль,М,37,2,132057.92,2,1,0,34743.98,0
15665955,596,Ярославль,М,33,8,,1,1,0,121189.3,1
15697965,850,Ростов Великий,Ж,35,7,114285.2,1,0,1,129660.59,0
15848620,637,Ярославль,Ж,41,9,,2,1,0,145477.36,0
15711025,690,Рыбинск,М,32,2,76087.98,1,0,1,151822.66,0
15611298,689,Ярославль,М,40,8,160272.27,1,1,0,49656.24,0
15816012,633,Рыбинск,М,63,4,114552.6,1,1,0,73856.28,1
15665537,555,Ярославль,Ж,27,8,102000.17,1,1,1,116757.0,0
15822622,563,Рыбинск,М,24,7,,2,0,0,16319.56,0
15756409,494,Ярославль,Ж,33,1,137853.0,1,0,1,90273.85,0
15825819,534,Ярославль,М,27,9,,2,1,0,161344.13,0
15785560,696,Ростов Великий,М,42,7,162318.61,1,1,0,121061.89,0
15664286,535,Рыбинск,Ж,50,1,140292.58,3,0,0,69531.22,1
15842216,600,Ярославль,М,34,0,,2,0,1,3756.23,0
15667983,807,Ярославль,Ж,34,1,,1,0,0,114448.13,0
15797977,714,Ярославль,Ж,52,2,,1,0,1,144045.08,1
15618415,590,Ярославль,М,24,7,126431.54,1,1,0,58781.11,0
15710971,614,Ярославль,Ж,41,3,123475.04,1,1,1,179227.52,0
15725919,766,Ростов Великий,Ж,45,6,97652.96,1,1,0,127332.33,0
15727328,557,Рыбинск,М,42,4,,2,0,1,86642.38,0
15633905,788,Ростов Великий,Ж,49,4,137455.99,1,1,0,184178.29,1
15696191,648,Ярославль,Ж,38,2,,2,0,1,9551.49,0
15775299,726,Ростов Великий,Ж,33,7,99046.31,2,1,1,56053.06,0
15699207,773,Ярославль,М,33,9,,2,1,1,1118.31,0
15641246,583,Ростов Великий,М,27,4,105907.42,2,1,1,195732.04,0
15809163,565,Ростов Великий,М,52,5,97720.35,2,1,0,175070.94,1
15828078,705,Ярославль,М,25,9,,2,0,1,112331.19,0
15684331,685,Рыбинск,М,43,4,97392.18,2,1,0,43956.83,0
15841165,741,Ярославль,М,29,8,,2,1,1,115994.52,0
15690872,658,Ростов Великий,Ж,28,9,152812.58,1,1,0,166682.57,0
15855218,575,Ярославль,М,27,3,139301.68,1,1,0,99843.98,0
15833546,844,Ярославль,Ж,41,10,76319.64,1,1,1,141175.18,1
15730157,559,Рыбинск,М,67,9,125919.35,1,1,0,175910.95,1
15808379,725,Ярославль,М,37,6,124348.38,2,0,1,176984.34,0
15697614,450,Ярославль,М,29,7,117199.8,1,1,1,43480.63,0
15729571,738,Ростов Великий,Ж,57,9,148384.64,1,0,0,155047.11,1
15811076,642,Ростов Великий,Ж,19,3,113905.48,1,1,1,176137.2,0
15716335,618,Рыбинск,М,32,5,133476.09,1,0,1,154843.4,0
15731832,590,Ярославль,М,47,0,117879.32,1,1,1,8214.46,0
15727030,735,Ярославль,М,50,2,,2,0,1,147075.69,0
15658564,550,Ярославль,М,34,8,122359.5,1,0,0,116495.55,0
15788748,729,Рыбинск,Ж,28,0,,2,1,1,31165.06,1
15658533,743,Ростов Великий,М,59,5,108585.35,1,1,1,192127.22,1
15831230,555,Ярославль,М,31,8,145875.74,1,1,0,137491.23,0
15836592,667,Рыбинск,Ж,36,3,121542.57,2,1,1,186841.71,0
15672281,790,Рыбинск,Ж,41,7,109508.68,1,0,0,86776.38,0
15703934,727,Ростов Великий,М,34,2,146407.11,1,1,1,72073.72,0
15757853,744,Ярославль,Ж,39,6,,1,0,0,10662.58,0
15743810,629,Ростов Великий,М,35,8,112330.83,1,1,1,91001.02,0
15835782,619,Ярославль,Ж,35,4,90413.12,1,1,1,20555.21,0
15666480,634,Ярославль,М,34,8,105302.66,1,1,1,123164.97,0
15654065,608,Рыбинск,Ж,35,6,,2,1,1,143463.28,0
15783164,507,Ярославль,Ж,35,1,,2,0,0,92131.54,0
15824270,536,Ростов Великий,Ж,35,4,121520.36,1,0,0,77178.42,0
15660979,730,Рыбинск,Ж,43,1,103960.38,1,1,1,193650.16,0
15826897,583,Ростов Великий,М,39,8,102945.01,1,0,0,52861.89,0
15743061,644,Ярославль,Ж,24,8,92760.55,1,1,0,35896.75,0
15701800,790,Рыбинск,М,37,8,,2,1,1,149418.41,0
15701100,807,Ростов Великий,Ж,40,1,134590.21,1,1,1,46253.65,0
15747076,581,Ярославль,Ж,37,10,104255.03,1,1,0,86609.37,0
15836191,627,Рыбинск,Ж,55,6,,1,0,0,91943.94,1
15622513,850,Ярославль,М,41,3,,2,1,0,128892.36,0
15675081,754,Ярославль,Ж,35,4,,2,1,0,44830.71,0
15857204,551,Ростов Великий,М,50,1,121399.98,1,0,1,84508.44,1
15797556,637,Ростов Великий,М,35,8,147127.81,2,1,1,84760.7,0
15750241,699,Рыбинск,М,31,8,125927.51,2,1,0,147661.47,0
15742243,542,Ярославль,Ж,25,7,,2,0,1,82393.08,0
15842336,640,Ростов Великий,М,48,1,111599.32,1,0,1,135995.58,0
15837208,553,Ярославль,Ж,27,3,,2,0,0,159800.16,0
15689368,741,Ярославль,М,38,9,,2,1,0,14379.01,0
15719089,598,Ярославль,М,35,8,114212.6,1,1,1,74322.85,0
15609048,660,Рыбинск,Ж,42,5,,3,1,1,189016.24,1
15613150,618,Рыбинск,М,41,4,115251.64,1,0,0,136435.75,0
15819479,647,Ярославль,М,43,9,,2,1,1,78488.39,0
15717373,491,Ярославль,Ж,68,3,107571.61,1,0,1,113695.99,0
15773154,652,Ярославль,Ж,32,2,,2,1,0,54628.11,0
15782708,650,Ростов Великий,Ж,45,9,152367.21,3,1,0,150835.21,1
15704327,413,Ростов Великий,М,39,1,130969.77,2,1,1,158891.79,0
15718321,416,Ростов Великий,Ж,25,0,97738.97,2,1,1,160523.33,0
15857486,629,Рыбинск,М,34,8,,2,1,1,180595.02,0
15636190,678,Рыбинск,Ж,40,4,113794.22,1,1,0,16618.76,0
15706157,527,Рыбинск,М,28,6,128396.33,2,1,0,79919.97,0
15618932,743,Рыбинск,Ж,48,5,118207.69,2,0,0,186489.14,1
15720060,683,Ростов Великий,М,73,9,124730.26,1,1,1,51999.5,0
15611478,536,Ярославль,Ж,41,9,,1,1,0,121299.14,0
15736500,663,Рыбинск,М,52,0,136298.65,1,1,0,144593.3,1
15756996,646,Ярославль,Ж,38,2,,2,0,0,178752.73,0
15840936,707,Ярославль,М,35,2,,3,1,1,94148.3,0
15699363,602,Ярославль,М,34,5,,2,1,1,77414.45,0
15833847,635,Ярославль,Ж,47,2,125724.95,2,1,0,63236.97,0
15681005,597,Ярославль,М,67,2,,2,0,1,108645.85,0
15850209,503,Ярославль,М,38,1,,2,1,1,95153.24,0
15751270,524,Рыбинск,Ж,64,5,,1,1,0,136079.64,1
15683422,700,Ярославль,М,46,5,95872.86,1,1,0,98273.01,1
15631640,692,Ярославль,М,33,9,,1,1,0,113505.93,1
15811499,562,Ярославль,М,37,2,,1,0,1,52525.15,1
15813279,679,Ярославль,М,37,7,74260.03,1,1,0,194617.98,0
15684898,603,Ростов Великий,М,35,1,123407.69,1,1,0,152541.89,1
15756782,720,Рыбинск,М,33,3,123783.91,2,1,1,142903.44,0
15617796,797,Ярославль,М,24,5,,2,1,0,182257.61,0
15854776,594,Ярославль,М,36,6,153880.15,1,0,0,135431.72,0
15854809,529,Ярославль,Ж,31,7,,2,1,1,175697.87,0
15749546,606,Ростов Великий,Ж,32,1,106301.85,2,0,1,59061.25,0
15626826,621,Рыбинск,Ж,40,7,,2,0,1,131283.6,1
15853543,513,Ярославль,Ж,43,9,,2,1,0,152499.8,0
15624769,753,Ростов Великий,М,44,3,138076.47,1,1,0,15523.09,1
15730343,605,Ярославль,Ж,30,9,135422.31,1,0,1,186418.85,0
15631142,574,Рыбинск,Ж,37,7,,2,1,0,32262.28,0
15826835,726,Ярославль,Ж,38,5,126875.62,1,1,0,128052.29,0
15744088,611,Рыбинск,Ж,28,3,96381.68,2,1,0,181419.29,0
15832107,593,Ростов Великий,Ж,41,4,119703.1,2,1,1,109783.29,0
15645581,466,Ростов Великий,М,41,2,152102.18,2,1,0,181879.56,0
15750654,741,Ростов Великий,Ж,36,0,127675.39,2,1,0,74260.16,0
15645548,684,Ростов Великий,Ж,44,2,133776.86,2,0,1,49865.04,0
15718624,550,Рыбинск,Ж,33,9,72788.03,1,1,1,103608.06,0
15634558,593,Рыбинск,М,26,9,76226.9,1,1,0,167564.82,0
15781237,601,Ростов Великий,М,48,9,163630.76,1,0,1,41816.49,1
15628643,676,Рыбинск,Ж,30,5,,2,0,0,179066.58,0
15621776,556,Ярославль,Ж,46,10,,2,0,0,109184.24,0
15846947,719,Ярославль,М,36,3,155423.17,1,1,1,199841.32,0
15778862,850,Ростов Великий,М,55,0,98710.89,1,1,1,83617.17,1
15788135,649,Рыбинск,Ж,49,2,,1,1,0,84863.85,1
15803485,509,Рыбинск,М,41,7,126683.8,1,0,1,114775.53,0
15679854,684,Ярославль,М,33,4,140700.61,1,1,0,103557.93,0
15700565,806,Ростов Великий,М,30,8,168078.83,1,1,0,85028.36,1
15781233,729,Рыбинск,М,44,4,107726.93,2,1,0,153064.87,0
15733431,683,Ярославль,Ж,33,9,,2,1,1,38784.42,0
15805087,689,Рыбинск,Ж,63,1,,2,1,1,186526.12,0
15833908,672,Ростов Великий,Ж,21,1,35741.69,1,1,0,28789.94,0
15641718,602,Ростов Великий,Ж,53,5,98268.84,1,0,1,45038.29,1
15777501,739,Ярославль,Ж,20,4,133800.98,1,0,1,150245.81,0
15685648,618,Ярославль,Ж,21,2,125682.79,1,0,0,57762.0,0
15812252,674,Ярославль,Ж,42,9,,2,1,0,4292.72,0
15832115,762,Ярославль,М,26,6,130428.78,1,1,0,173365.89,0
15737839,790,Рыбинск,М,37,6,,2,1,1,119484.01,0
15844660,754,Рыбинск,Ж,27,8,,2,0,0,121821.16,0
15810540,729,Ярославль,М,44,6,,2,1,0,151733.43,0
15760775,606,Ростов Великий,Ж,47,0,137138.2,2,0,1,53784.22,0
15622730,616,Ярославль,М,23,8,73112.95,1,1,1,62733.05,0
15637773,772,Ярославль,М,47,9,152347.01,1,0,1,17671.78,0
15643456,652,Рыбинск,М,41,8,115144.68,1,1,0,188905.43,0
15825344,743,Ярославль,М,43,5,,2,0,0,113079.19,1
15609630,793,Ярославль,М,39,3,137817.52,1,0,0,83997.79,0
15791859,743,Рыбинск,М,45,7,157332.26,1,1,0,125424.42,0
15711679,746,Ярославль,М,37,2,,2,1,0,143194.05,0
15620159,627,Ростов Великий,Ж,39,5,124586.93,1,1,0,93132.61,1
15665838,713,Рыбинск,М,38,6,116980.78,2,0,1,76038.38,0
15770748,678,Рыбинск,Ж,40,3,128398.38,1,1,0,168658.3,0
15726099,540,Рыбинск,М,39,1,,1,0,1,108419.41,0
15742071,615,Ростов Великий,Ж,33,3,137657.25,2,1,1,171657.57,0
15617105,415,Рыбинск,М,53,5,167259.44,1,1,1,22357.25,0
15745903,628,Ярославль,Ж,45,8,,2,1,0,193903.06,0
15797610,700,Ярославль,М,26,4,119009.57,1,1,0,141926.43,0
15765952,623,Ростов Великий,М,33,2,80002.33,1,1,1,104079.62,0
15767830,623,Ярославль,Ж,37,4,140211.88,1,1,1,93832.33,0
15690710,679,Ярославль,Ж,44,3,118742.74,2,1,0,1568.91,0
15626107,632,Рыбинск,М,37,1,138207.08,1,1,0,60778.11,1
15815295,790,Ярославль,Ж,47,10,148636.21,1,0,1,16119.96,1
15753987,514,Ярославль,М,45,1,178827.79,1,1,0,60375.18,0
15761948,491,Ярославль,М,33,5,83134.3,1,1,0,187946.55,0
15807663,753,Ярославль,М,92,3,121513.31,1,0,1,195563.99,0
15774148,693,Ростов Великий,Ж,37,6,95900.04,1,1,1,38196.24,0
15761906,679,Ярославль,Ж,30,1,112543.42,1,1,1,179435.21,0
15638747,529,Рыбинск,М,34,9,,1,1,1,93208.22,0
15657570,619,Рыбинск,Ж,31,3,141751.82,1,0,1,61531.86,0
15643246,680,Рыбинск,Ж,37,6,124140.57,2,1,0,92826.35,0
15668442,693,Ростов Великий,М,45,2,116546.59,2,0,0,23140.28,1
15824145,834,Ярославль,Ж,28,6,,1,1,0,74287.53,0
15765319,636,Рыбинск,Ж,29,6,157576.47,2,1,1,101102.39,0
15719979,538,Рыбинск,М,43,5,,2,1,0,126933.73,0
15857806,566,Ростов Великий,Ж,44,5,141428.99,2,0,0,68408.74,0
15748635,597,Рыбинск,М,35,0,127510.99,1,1,1,155356.34,0
15744258,711,Ярославль,Ж,29,9,,2,0,1,3234.8,0
15798714,606,Ярославль,М,31,10,,2,1,0,195209.4,0
15764826,615,Рыбинск,М,51,6,81818.49,1,1,1,169149.38,0
15826262,589,Ярославль,М,36,1,100895.54,1,1,1,68075.14,0
15674861,606,Ростов Великий,М,45,5,63832.43,1,1,1,93707.8,0
15731131,582,Ярославль,М,29,4,,2,0,0,156153.27,0
15709711,710,Ярославль,Ж,36,4,116085.06,1,1,0,58601.61,0
15724947,467,Ярославль,М,57,1,,2,1,1,114448.77,0
15680147,749,Ярославль,М,30,1,,2,0,1,126551.65,0
15634248,564,Ростов Великий,Ж,33,2,115761.51,1,0,1,112350.21,1
15649591,730,Рыбинск,М,26,6,,2,1,1,185808.7,0
15806419,678,Ростов Великий,М,32,4,139626.01,1,1,1,118235.52,1
15684518,540,Ярославль,Ж,31,7,,1,0,1,183051.6,1
15719920,767,Ярославль,Ж,35,6,115576.44,1,0,1,27922.45,0
15817778,615,Ярославль,Ж,23,4,,2,1,0,196476.19,0
15659366,583,Ростов Великий,Ж,41,5,77647.6,1,1,0,190429.52,0
15842969,850,Ярославль,Ж,40,5,,2,1,0,35034.15,0
15631155,651,Ростов Великий,Ж,34,10,148962.46,1,1,0,66389.43,1
15638293,798,Ярославль,М,22,8,,2,1,0,107615.43,0
15668879,695,Ярославль,М,37,2,,2,1,1,99692.65,0
15608766,497,Ростов Великий,М,41,5,80542.81,1,0,0,88729.22,1
15744148,739,Ярославль,М,40,4,,2,0,0,173321.65,0
15745200,549,Ярославль,Ж,34,4,,2,0,0,139463.57,0
15616084,850,Ярославль,М,35,9,102050.47,1,1,1,3769.71,0
15746896,648,Рыбинск,М,49,5,,1,1,0,149946.43,1
15736440,679,Ярославль,Ж,24,6,114948.76,2,0,1,135768.25,0
15707488,606,Ростов Великий,М,39,8,136000.45,2,1,0,31708.53,0
15671028,850,Ярославль,М,32,4,156001.68,2,1,1,151677.31,0
15663931,619,Ростов Великий,М,41,3,147974.16,2,1,0,170518.83,0
15711365,719,Рыбинск,М,44,2,,2,1,0,196582.19,0
15677933,640,Ростов Великий,М,26,5,90402.77,1,1,1,3298.65,0
15635497,710,Ярославль,М,40,5,,2,0,0,162878.96,0
15617019,580,Ярославль,М,31,2,,2,0,1,64014.24,0
15640833,550,Ярославль,М,44,9,,2,1,0,26257.01,0
15754088,841,Ярославль,Ж,31,3,162701.65,2,1,1,126794.56,0
15663487,760,Ярославль,М,34,2,,2,1,0,164162.44,0
15699453,687,Ярославль,Ж,30,6,,2,0,0,179206.92,0
15685857,753,Ростов Великий,Ж,35,5,82453.96,2,0,0,18254.75,0
15766407,661,Ярославль,М,35,9,100107.99,1,1,0,83949.68,0
15795582,699,Ярославль,М,28,7,,2,1,1,22684.78,0
15683588,617,Ростов Великий,Ж,39,5,83348.89,3,1,0,7953.62,1
15832049,595,Ростов Великий,Ж,44,4,96553.52,2,1,0,143952.24,1
15836424,669,Ярославль,М,50,9,201009.64,1,1,0,158032.5,1
15813141,613,Ярославль,Ж,27,5,125167.74,1,1,0,199104.52,0
15745297,782,Ярославль,М,32,9,,1,1,1,87566.97,0
15668700,582,Ярославль,Ж,43,5,153313.67,1,0,0,170563.73,0
15804100,679,Ярославль,М,30,9,,2,1,0,157871.55,0
15633022,611,Ярославль,Ж,40,2,125879.29,1,1,0,93203.43,0
15630714,455,Ростов Великий,Ж,37,6,170057.62,1,0,1,54398.56,0
15815978,621,Ярославль,М,32,1,,2,1,1,168779.47,0
15803789,596,Ростов Великий,М,48,2,131326.47,1,0,0,1140.02,1
15744831,585,Рыбинск,Ж,56,1,128472.8,1,1,0,186476.91,1
15806989,742,Ярославль,М,32,6,160485.16,1,1,0,29023.03,0
15743537,850,Ростов Великий,М,42,6,84445.68,3,0,1,60021.34,1
15773326,738,Ростов Великий,Ж,40,1,115409.18,2,0,0,180456.8,0
15686652,619,Рыбинск,М,46,8,62400.48,1,1,1,132498.39,1
15763372,628,Ярославль,Ж,50,4,143054.56,1,0,1,109608.81,1
15838165,487,Ярославль,М,24,7,133628.09,2,1,1,98570.01,0
15651990,513,Рыбинск,Ж,41,9,107135.04,2,1,1,160546.58,0
15667877,563,Рыбинск,М,26,7,,2,0,0,6139.74,0
15853634,803,Ярославль,Ж,65,2,151659.52,2,0,1,6930.17,0
15818533,607,Рыбинск,Ж,32,7,,3,0,1,10674.62,0
15837982,628,Ростов Великий,Ж,51,9,155903.82,2,1,1,71159.84,0
15838011,521,Рыбинск,Ж,49,4,82940.25,2,0,0,62413.01,1
15614605,669,Ростов Великий,Ж,50,4,112650.89,1,0,0,166386.22,1
15736879,686,Ярославль,Ж,41,10,,1,1,0,133086.45,0
15790967,700,Ростов Великий,М,35,4,95853.39,2,1,0,192933.37,0
15674921,663,Ярославль,Ж,42,1,82228.67,2,1,0,71359.78,0
15848985,671,Рыбинск,Ж,31,4,,2,0,1,79270.02,0
15786029,651,Ростов Великий,Ж,35,1,163700.78,3,1,1,29583.48,1
15640893,728,Ярославль,М,34,4,106328.08,1,1,0,88680.65,0
15743682,574,Ярославль,Ж,34,7,152992.91,1,1,1,134691.2,0
15765428,464,Ярославль,М,38,3,116439.65,1,1,0,75574.48,0
15739242,604,Рыбинск,М,27,9,101352.78,1,0,0,30252.3,0
15771559,836,Рыбинск,Ж,37,10,,2,1,0,111324.41,0
15851587,511,Ростов Великий,Ж,75,9,105609.17,1,0,1,105425.18,0
15717967,518,Ярославль,Ж,45,8,,2,1,1,36193.07,0
15775035,756,Ярославль,М,67,4,,3,1,1,93081.87,0
15749005,489,Ярославль,Ж,47,8,103894.38,2,1,1,107625.46,0
15632814,622,Рыбинск,М,27,9,139834.93,1,1,1,152733.89,0
15819721,652,Ярославль,Ж,36,6,112518.71,2,0,1,110421.31,0
15799479,625,Ярославль,Ж,37,7,115895.42,1,1,0,48486.25,0
15825100,521,Рыбинск,Ж,39,3,146408.68,1,0,0,72993.67,0
15646829,546,Ярославль,М,34,4,165363.31,2,1,1,25744.13,1
15792064,697,Ярославль,Ж,45,1,,2,1,0,46807.62,1
15699058,571,Ростов Великий,М,33,3,71843.15,1,1,0,26772.04,0
15728300,748,Рыбинск,М,35,5,105492.53,1,1,1,150057.2,0
15828567,591,Ярославль,М,35,7,183027.25,1,1,1,56028.79,0
15838954,814,Ростов Великий,М,29,1,131968.57,2,1,1,147693.92,0
15758954,709,Ярославль,Ж,45,3,104118.5,1,0,1,174032.0,0
15615471,433,Рыбинск,М,27,2,,2,1,1,153698.65,0
15676576,781,Ярославль,М,20,0,125023.1,2,1,1,108301.45,0
15651496,656,Ярославль,Ж,30,4,74323.2,1,1,1,22929.08,0
15670584,683,Ярославль,М,38,7,109346.13,2,1,0,102665.92,0
15834765,620,Ярославль,М,32,6,,2,1,0,56139.09,0
15660067,637,Ростов Великий,Ж,39,3,109698.41,1,1,1,88391.29,1
15694476,525,Рыбинск,Ж,30,5,,2,0,1,149195.44,0
15679143,793,Ростов Великий,Ж,34,5,127758.09,1,1,0,143357.03,0
15650262,638,Ростов Великий,М,50,1,102645.48,1,1,0,168359.98,1
15675312,520,Ярославль,М,31,4,93249.4,1,1,0,77335.75,0
15624241,641,Ярославль,М,35,5,,2,1,0,93148.93,0
15654943,840,Ростов Великий,Ж,51,1,87779.83,1,0,1,36687.11,1
15749978,504,Рыбинск,М,40,5,,2,0,0,146703.36,0
15764673,686,Ярославль,М,38,0,138131.34,1,0,1,115927.85,0
15816588,533,Ростов Великий,М,38,4,70362.52,2,1,1,104189.46,0
15762514,577,Ярославль,Ж,32,1,,2,1,0,9902.39,0
15693274,445,Ростов Великий,Ж,48,7,168286.58,1,1,0,16645.77,1
15840211,720,Ярославль,М,44,3,86102.27,1,1,0,180134.88,1
15823095,643,Ростов Великий,М,25,4,115142.9,1,1,1,148098.95,0
15779840,652,Ростов Великий,Ж,47,0,126597.89,2,1,1,38798.79,1
15832672,663,Ярославль,Ж,33,2,,2,1,0,153295.0,0
15752259,525,Ростов Великий,Ж,30,0,157989.21,2,1,1,100687.67,0
15636161,662,Рыбинск,Ж,54,1,187997.15,1,0,0,111442.71,1
15819461,724,Ростов Великий,М,54,8,172192.49,1,1,1,136902.01,0
15647442,581,Ростов Великий,М,38,1,133105.47,1,1,0,105732.9,1
15833694,685,Рыбинск,М,38,4,,2,1,1,35884.91,0
15790270,595,Ярославль,М,46,10,,1,1,0,73489.15,1
15616973,588,Ярославль,Ж,21,8,,2,1,1,110114.19,0
